subject	predicate	object	evidence_class
UBERON 0001639	HRA ccf_part_of	FMA 15414
FMA 234924	HRA ccf_part_of	FMA 71743
HRA temp-spinous-process-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-pedicle-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-inferior-vertebral-notch-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-superior-articular-process-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-lamina-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-inferior-articular-facet-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-accessory-process-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-superior-vertebral-notch-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-vertebral-body-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-inferior-articular-process-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-superior-articular-facet-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-transverse-process-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-vertebral-foramen-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-mammillary-process-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
HRA temp-vertebral-arch-of-second-lumbar-vertebra	HRA ccf_part_of	UBERON 0004618
FMA 18855	HRA ccf_part_of	FMA 69798
UBERON 0001313	HRA ccf_part_of	FMA 69798
UBERON 0001315	HRA ccf_part_of	FMA 69798
UBERON 0018243	HRA ccf_part_of	UBERON 0003988
UBERON 0010397	HRA ccf_part_of	UBERON 0003988
UBERON 0001591	HRA ccf_part_of	UBERON 0003988
UBERON 8410062	HRA ccf_part_of	UBERON 0003988
FMA 50629	HRA ccf_part_of	UBERON 0001636
FMA 50638	HRA ccf_part_of	UBERON 0001636
UBERON 0001634	HRA ccf_part_of	UBERON 0001636
UBERON 0035183	HRA ccf_part_of	UBERON 0001636
FMA 50630	HRA ccf_part_of	UBERON 0001636
FMA 50631	HRA ccf_part_of	UBERON 0001636
FMA 50624	HRA ccf_part_of	UBERON 0001636
HRA temp-perpendicular-plate-of-palatine-bone	HRA ccf_part_of	UBERON 0001682
HRA temp-horizontal-plate-of-palatine-bone	HRA ccf_part_of	UBERON 0001682
HRA temp-lesser-palatine-foramen-of-palatine-bone	HRA ccf_part_of	UBERON 0001682
HRA temp-greater-palatine-foramen-of-palatine-bone	HRA ccf_part_of	UBERON 0001682
UBERON 0007634	HRA ccf_part_of	UBERON 0003023
UBERON 0007228	HRA ccf_part_of	UBERON 0003023
FMA 9411	HRA ccf_part_of	UBERON 0002016
HRA temp-lobular-vein-of-pancreas	HRA ccf_part_of	HRA temp-interlobular-vein-of-pancreas
HRA temp-periductal-branch-of-interlobular-vein-of-pancreas	HRA ccf_part_of	HRA temp-interlobular-vein-of-pancreas
HRA temp-submucosal-venule-of-colon	HRA ccf_part_of	HRA temp-submucosal-vein-of-colon
UBERON 0010911	HRA ccf_part_of	UBERON 0004766
HRA temp-hyoid-region-bone	HRA ccf_part_of	UBERON 0004766
UBERON 0008895	HRA ccf_part_of	UBERON 0004766
UBERON 0001703	HRA ccf_part_of	UBERON 0004766
HRA temp-inferior-olive	HRA ccf_part_of	UBERON 0024151
UBERON 0001717	HRA ccf_part_of	UBERON 0024151
HRA temp-head-of-first-metacarpal-bone	HRA ccf_part_of	UBERON 0003645
HRA temp-base-of-first-metacarpal-bone	HRA ccf_part_of	UBERON 0003645
HRA temp-shaft-of-first-metacarpal-bone	HRA ccf_part_of	UBERON 0003645
UBERON 0001673	HRA ccf_part_of	UBERON 0003712
UBERON 0035231	HRA ccf_part_of	UBERON 0003712
UBERON 0011193	HRA ccf_part_of	UBERON 0003712
HRA temp-hypophyseal-vein	HRA ccf_part_of	UBERON 0003712
UBERON 0011192	HRA ccf_part_of	UBERON 0003712
HRA temp-shaft-of-second-proximal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004328
HRA temp-head-of-second-proximal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004328
HRA temp-base-of-second-proximal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004328
UBERON 0000155	HRA ccf_part_of	UBERON 0007180
UBERON 0001558	HRA ccf_part_of	UBERON 0000065
UBERON 0007590	HRA ccf_part_of	UBERON 0004804
UBERON 0007589	HRA ccf_part_of	UBERON 0004804
HRA temp-ventricle-of-forebrain	HRA ccf_part_of	UBERON 0001890
UBERON 0019264	HRA ccf_part_of	UBERON 0001890
UBERON 0019261	HRA ccf_part_of	UBERON 0001890
HRA temp-head-of-fourth-proximal-phalanx-of-foot	HRA ccf_part_of	UBERON 0004335
HRA temp-shaft-of-fourth-proximal-phalanx-of-foot	HRA ccf_part_of	UBERON 0004335
HRA temp-base-of-fourth-proximal-phalanx-of-foot	HRA ccf_part_of	UBERON 0004335
HRA temp-submucosa	HRA ccf_part_of	FMA 14930
HRA temp-mucosa	HRA ccf_part_of	FMA 14930
HRA temp-muscularis-propria	HRA ccf_part_of	FMA 14930
HRA temp-serosa	HRA ccf_part_of	FMA 14930
HRA temp-seminal-vesicle-arterial-branches-of-prostatic-artery	HRA ccf_part_of	FMA 20966
FMA 18826	HRA ccf_part_of	FMA 20966
HRA temp-tuberosity-of-second-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004311
HRA temp-base-of-second-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004311
HRA temp-head-of-second-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004311
HRA temp-shaft-of-second-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004311
HRA temp-articular-facet-of-tubercle-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-non-articular-facet-of-tubercle-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-facet-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-scalene-tubercle-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-groove-for-subclavian-artery-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-tubercle-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-angle-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-head-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-sternal-end-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-costal-groove-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-body-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-groove-for-subclavian-vein-of-first-rib	HRA ccf_part_of	UBERON 0004601
HRA temp-neck-of-first-rib	HRA ccf_part_of	UBERON 0004601
UBERON 0006453	HRA ccf_part_of	UBERON 0007715
UBERON 0006455	HRA ccf_part_of	UBERON 0007715
UBERON 0006465	HRA ccf_part_of	UBERON 0007715
UBERON 0006468	HRA ccf_part_of	UBERON 0007715
UBERON 0006456	HRA ccf_part_of	UBERON 0007715
UBERON 0006452	HRA ccf_part_of	UBERON 0007715
UBERON 0006457	HRA ccf_part_of	UBERON 0007715
UBERON 0006459	HRA ccf_part_of	UBERON 0007715
UBERON 0006454	HRA ccf_part_of	UBERON 0007715
UBERON 0006467	HRA ccf_part_of	UBERON 0007715
UBERON 0006466	HRA ccf_part_of	UBERON 0007715
UBERON 0006458	HRA ccf_part_of	UBERON 0007715
UBERON 0014904	HRA ccf_part_of	FMA 84472
UBERON 0018227	HRA ccf_part_of	FMA 84472
UBERON 0001656	HRA ccf_part_of	HRA temp-anterior-branch-of-retromandibular-vein
FMA 11227	HRA ccf_part_of	FMA 6296
FMA 8810	HRA ccf_part_of	FMA 6296
FMA 8606	HRA ccf_part_of	FMA 6296
FMA 15419	HRA ccf_part_of	FMA 15420
UBERON 0004801	HRA ccf_part_of	UBERON 0000002
UBERON 0000458	HRA ccf_part_of	UBERON 0000002
UBERON 0012249	HRA ccf_part_of	UBERON 0000002
HRA temp-cervical-squamo-columnar-junction	HRA ccf_part_of	UBERON 0000002
UBERON 0013761	HRA ccf_part_of	UBERON 0000002
HRA temp-cervical-mucosa	HRA ccf_part_of	UBERON 0000002
UBERON 0012247	HRA ccf_part_of	UBERON 0000002
HRA temp-cervical-os	HRA ccf_part_of	UBERON 0000002
FMA 49532	HRA ccf_part_of	UBERON 0001610
UBERON 0001611	HRA ccf_part_of	UBERON 0001610
FMA 49546	HRA ccf_part_of	UBERON 0001610
HRA temp-short-head-of-biceps-brachii-muscle	HRA ccf_part_of	HRA temp-biceps-brachii-muscle
HRA temp-long-head-of-biceps-brachii-muscle	HRA ccf_part_of	HRA temp-biceps-brachii-muscle
UBERON 0000372	HRA ccf_part_of	HRA temp-dorsum-of-foot-muscle
HRA temp-extensor-hallucis-brevis-muscle	HRA ccf_part_of	HRA temp-dorsum-of-foot-muscle
FMA 16714	HRA ccf_part_of	FMA 6424
FMA 8776	HRA ccf_part_of	FMA 6424
FMA 8843	HRA ccf_part_of	FMA 6424
UBERON 0003649	HRA ccf_part_of	UBERON 0005897
UBERON 0004338	HRA ccf_part_of	UBERON 0005897
UBERON 0003648	HRA ccf_part_of	UBERON 0005897
UBERON 0004323	HRA ccf_part_of	UBERON 0005897
UBERON 0003647	HRA ccf_part_of	UBERON 0005897
UBERON 0004331	HRA ccf_part_of	UBERON 0005897
UBERON 0004320	HRA ccf_part_of	UBERON 0005897
UBERON 0001427	HRA ccf_part_of	UBERON 0005897
UBERON 0004330	HRA ccf_part_of	UBERON 0005897
UBERON 0001431	HRA ccf_part_of	UBERON 0005897
UBERON 0004329	HRA ccf_part_of	UBERON 0005897
UBERON 0004312	HRA ccf_part_of	UBERON 0005897
UBERON 0001430	HRA ccf_part_of	UBERON 0005897
UBERON 0001432	HRA ccf_part_of	UBERON 0005897
UBERON 0004321	HRA ccf_part_of	UBERON 0005897
UBERON 0004313	HRA ccf_part_of	UBERON 0005897
UBERON 0004322	HRA ccf_part_of	UBERON 0005897
UBERON 0001433	HRA ccf_part_of	UBERON 0005897
UBERON 0003645	HRA ccf_part_of	UBERON 0005897
UBERON 0004328	HRA ccf_part_of	UBERON 0005897
UBERON 0004311	HRA ccf_part_of	UBERON 0005897
UBERON 0004314	HRA ccf_part_of	UBERON 0005897
UBERON 0003646	HRA ccf_part_of	UBERON 0005897
UBERON 0004337	HRA ccf_part_of	UBERON 0005897
UBERON 0001428	HRA ccf_part_of	UBERON 0005897
UBERON 0001429	HRA ccf_part_of	UBERON 0005897
UBERON 0002445	HRA ccf_part_of	UBERON 0005897
FMA 52599	HRA ccf_part_of	FMA 52573
FMA 52578	HRA ccf_part_of	FMA 52573
FMA 52600	HRA ccf_part_of	FMA 52573
FMA 52598	HRA ccf_part_of	FMA 52573
HRA temp-intramedullary-radial-vein	HRA ccf_part_of	FMA 70892
FMA 8846	HRA ccf_part_of	FMA 6425
FMA 8779	HRA ccf_part_of	FMA 6425
FMA 16715	HRA ccf_part_of	FMA 6425
FMA 45439	HRA ccf_part_of	FMA 44716
FMA 45440	HRA ccf_part_of	FMA 44716
FMA 44738	HRA ccf_part_of	FMA 44716
FMA 44740	HRA ccf_part_of	FMA 44716
FMA 45438	HRA ccf_part_of	FMA 44716
FMA 45441	HRA ccf_part_of	FMA 44716
FMA 5841	HRA ccf_part_of	UBERON 0005435
FMA 5840	HRA ccf_part_of	UBERON 0005435
FMA 12765	HRA ccf_part_of	UBERON 0005435
UBERON 0001253	HRA ccf_part_of	UBERON 0036376
HRA temp-ureter-vasculature	HRA ccf_part_of	UBERON 0036376
UBERON 0009919	HRA ccf_part_of	UBERON 0036376
HRA temp-mammillary-nucleus	HRA ccf_part_of	HRA temp-mammillary-region
UBERON 0001874	HRA ccf_part_of	UBERON 0010011
HRA temp-mucleus-accumbens	HRA ccf_part_of	UBERON 0010011
UBERON 0002477	HRA ccf_part_of	UBERON 0010011
UBERON 0002476	HRA ccf_part_of	UBERON 0010011
HRA temp-caudate-nucleus	HRA ccf_part_of	UBERON 0010011
UBERON 0007178	HRA ccf_part_of	UBERON 0022276
UBERON 0003335	HRA ccf_part_of	UBERON 0022276
UBERON 0004989	HRA ccf_part_of	UBERON 0022276
UBERON 0003331	HRA ccf_part_of	UBERON 0022276
UBERON 0012419	HRA ccf_part_of	UBERON 0022276
UBERON 0012375	HRA ccf_part_of	UBERON 0022276
UBERON 0012489	HRA ccf_part_of	UBERON 0022276
UBERON 0000317	HRA ccf_part_of	UBERON 0022276
HRA temp-short-branch-of-vasa-recta-of-colon	HRA ccf_part_of	HRA temp-vasa-recta-of-colon
HRA temp-long-branch-of-vasa-recta-of-colon	HRA ccf_part_of	HRA temp-vasa-recta-of-colon
UBERON 0012239	HRA ccf_part_of	UBERON 0001256
UBERON 0001259	HRA ccf_part_of	UBERON 0001256
UBERON 0012378	HRA ccf_part_of	UBERON 0001256
UBERON 0004943	HRA ccf_part_of	UBERON 0001256
FMA 15414	HRA ccf_part_of	FMA 15419
HRA temp-clavicular-facet-of-scapula	HRA ccf_part_of	UBERON 0006849
UBERON 0007176	HRA ccf_part_of	UBERON 0006849
HRA temp-scapular-spine-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-superior-border-of-scapula	HRA ccf_part_of	UBERON 0006849
UBERON 0006633	HRA ccf_part_of	UBERON 0006849
UBERON 0007174	HRA ccf_part_of	UBERON 0006849
HRA temp-infraglenoid-tubercle-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-glenoid-fossa-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-acromial-process-of-scapula	HRA ccf_part_of	UBERON 0006849
UBERON 0007175	HRA ccf_part_of	UBERON 0006849
HRA temp-infraspinous-fossa-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-supraspinous-fossa-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-supraglenoid-tubercle-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-subscapular-fossa-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-scapular-neck-of-scapula	HRA ccf_part_of	UBERON 0006849
UBERON 0007173	HRA ccf_part_of	UBERON 0006849
HRA temp-scapular-notch-of-scapula	HRA ccf_part_of	UBERON 0006849
HRA temp-olecranon-of-ulna	HRA ccf_part_of	UBERON 0001424
HRA temp-trochlear-notch-of-ulna	HRA ccf_part_of	UBERON 0001424
HRA temp-ulnar-tuberosity-of-ulna	HRA ccf_part_of	UBERON 0001424
UBERON 0011575	HRA ccf_part_of	UBERON 0001424
HRA temp-supinator-crest-of-ulna	HRA ccf_part_of	UBERON 0001424
HRA temp-interosseous-border-of-ulna	HRA ccf_part_of	UBERON 0001424
HRA temp-radial-notch-of-ulna	HRA ccf_part_of	UBERON 0001424
HRA temp-head-of-ulna-of-ulna	HRA ccf_part_of	UBERON 0001424
HRA temp-shaft-of-ulna-of-ulna	HRA ccf_part_of	UBERON 0001424
UBERON 0010994	HRA ccf_part_of	UBERON 0001424
HRA temp-supinator-fossa-of-ulna	HRA ccf_part_of	UBERON 0001424
UBERON 0005005	HRA ccf_part_of	UBERON 0000056
UBERON 0001223	HRA ccf_part_of	UBERON 0000056
UBERON 0036376	HRA ccf_part_of	UBERON 0000056
UBERON 0001222	HRA ccf_part_of	UBERON 0000056
HRA temp-connective-tissue	HRA ccf_part_of	HRA temp-serosa
UBERON 0007157	HRA ccf_part_of	UBERON 0001586
UBERON 0034965	HRA ccf_part_of	UBERON 0001586
UBERON 0001653	HRA ccf_part_of	UBERON 0001586
UBERON 0034982	HRA ccf_part_of	UBERON 0001586
UBERON 0007160	HRA ccf_part_of	UBERON 0001586
UBERON 0034981	HRA ccf_part_of	UBERON 0001586
UBERON 0005475	HRA ccf_part_of	UBERON 0001586
HRA temp-common-facial-vein	HRA ccf_part_of	UBERON 0001586
UBERON 0006634	HRA ccf_part_of	UBERON 0001586
FMA 53189	HRA ccf_part_of	FMA 53103
FMA 53190	HRA ccf_part_of	FMA 53103
FMA 52973	HRA ccf_part_of	FMA 52967
FMA 52972	HRA ccf_part_of	FMA 52967
FMA 70777	HRA ccf_part_of	UBERON 0001619
FMA 49962	HRA ccf_part_of	UBERON 0001619
UBERON 0001620	HRA ccf_part_of	UBERON 0001619
FMA 70778	HRA ccf_part_of	UBERON 0001619
UBERON 0014773	HRA ccf_part_of	UBERON 0001619
UBERON 0001623	HRA ccf_part_of	UBERON 0001619
UBERON 0002270	HRA ccf_part_of	UBERON 0001619
UBERON 0012319	HRA ccf_part_of	UBERON 0001619
UBERON 0012318	HRA ccf_part_of	UBERON 0001619
UBERON 0012187	HRA ccf_part_of	UBERON 0001619
UBERON 0001622	HRA ccf_part_of	UBERON 0001619
UBERON 0015160	HRA ccf_part_of	UBERON 0001619
UBERON 0013192	HRA ccf_part_of	HRA temp-central-inferior-mesenteric-ovary
UBERON 0006960	HRA ccf_part_of	HRA temp-central-inferior-mesenteric-ovary
UBERON 0013191	HRA ccf_part_of	HRA temp-central-inferior-mesenteric-ovary
UBERON 0004911	HRA ccf_part_of	HRA temp-central-inferior-mesenteric-ovary
UBERON 0006644	HRA ccf_part_of	HRA temp-central-inferior-mesenteric-ovary
HRA temp-ovarian-corticomedullary-junction	HRA ccf_part_of	HRA temp-central-inferior-mesenteric-ovary
UBERON 0007178	HRA ccf_part_of	UBERON 0001052
UBERON 0003335	HRA ccf_part_of	UBERON 0001052
UBERON 0004989	HRA ccf_part_of	UBERON 0001052
UBERON 0003331	HRA ccf_part_of	UBERON 0001052
UBERON 0012375	HRA ccf_part_of	UBERON 0001052
UBERON 0012489	HRA ccf_part_of	UBERON 0001052
UBERON 0000317	HRA ccf_part_of	UBERON 0001052
UBERON 0006447	HRA ccf_part_of	UBERON 0007716
UBERON 0006451	HRA ccf_part_of	UBERON 0007716
UBERON 0006449	HRA ccf_part_of	UBERON 0007716
UBERON 0006450	HRA ccf_part_of	UBERON 0007716
UBERON 0006448	HRA ccf_part_of	UBERON 0007716
UBERON 0004197	HRA ccf_part_of	UBERON 0004134
UBERON 0001290	HRA ccf_part_of	UBERON 0004134
UBERON 0004196	HRA ccf_part_of	UBERON 0004134
HRA temp-aryepiglottic-part-of-oblique-arytenoid-muscle	HRA ccf_part_of	HRA temp-oblique-arytenoid-muscle
UBERON 0001605	HRA ccf_part_of	UBERON 0001775
UBERON 0001778	HRA ccf_part_of	UBERON 0001775
UBERON 0002123	HRA ccf_part_of	UBERON 0002125
UBERON 0003846	HRA ccf_part_of	UBERON 0002125
UBERON 0002124	HRA ccf_part_of	UBERON 0002125
UBERON 0003988	HRA ccf_part_of	UBERON 0002125
UBERON 0009006	HRA ccf_part_of	UBERON 0015880
FMA 77602	HRA ccf_part_of	FMA 19039
FMA 44697	HRA ccf_part_of	FMA 19039
FMA 45404	HRA ccf_part_of	FMA 19039
FMA 44699	HRA ccf_part_of	FMA 19039
FMA 44771	HRA ccf_part_of	FMA 19039
FMA 44772	HRA ccf_part_of	FMA 19039
FMA 44793	HRA ccf_part_of	FMA 19039
FMA 15422	HRA ccf_part_of	FMA 15424
UBERON 0017637	HRA ccf_part_of	UBERON 0005475
UBERON 0001641	HRA ccf_part_of	UBERON 0005475
HRA temp-second-common-plantar-digital-artery	HRA ccf_part_of	FMA 43960
HRA temp-base-of-fifth-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004314
HRA temp-shaft-of-fifth-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004314
HRA temp-tuberosity-of-fifth-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004314
HRA temp-head-of-fifth-distal-phalanx-of-hand	HRA ccf_part_of	UBERON 0004314
HRA temp-shaft-of-second-middle-phalanx-of-foot	HRA ccf_part_of	UBERON 0004324
HRA temp-base-of-second-middle-phalanx-of-foot	HRA ccf_part_of	UBERON 0004324
HRA temp-head-of-second-middle-phalanx-of-foot	HRA ccf_part_of	UBERON 0004324
FMA 22911	HRA ccf_part_of	FMA 22947
HRA temp-septal-nuclei	HRA ccf_part_of	UBERON 0002743
UBERON 0003017	HRA ccf_part_of	UBERON 0002743
HRA temp-superficial-back-muscle	HRA ccf_part_of	UBERON 0002324
HRA temp-spinotransversales-muscle	HRA ccf_part_of	UBERON 0002324
HRA temp-intermediate-back-muscle	HRA ccf_part_of	UBERON 0002324
HRA temp-erector-spinae-muscle	HRA ccf_part_of	UBERON 0002324
UBERON 0010990	HRA ccf_part_of	UBERON 0002324
HRA temp-segmental-back-muscle	HRA ccf_part_of	UBERON 0002324
HRA temp-head-of-hippocampus	HRA ccf_part_of	HRA temp-hippocampal-gyrus-formation-
HRA temp-subicular-complex	HRA ccf_part_of	HRA temp-hippocampal-gyrus-formation-
HRA temp-body-of-hippocampus	HRA ccf_part_of	HRA temp-hippocampal-gyrus-formation-
HRA temp-superior-articular-facet-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-superior-vertebral-notch-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-inferior-costal-facet-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-vertebral-foramen-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-vertebral-arch-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-transverse-costal-facet-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-inferior-vertebral-notch-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-lamina-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-transverse-process-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-spinous-process-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-superior-articular-process-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-inferior-articular-process-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-superior-costal-facet-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-pedicle-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-inferior-articular-facet-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
HRA temp-vertebral-body-of-first-thoracic-vertebra	HRA ccf_part_of	UBERON 0004626
UBERON 0002948	HRA ccf_part_of	UBERON 0002021
HRA temp-occipitotemporal-transition-region	HRA ccf_part_of	UBERON 0002021
HRA temp-occipitoparietal-transition-region	HRA ccf_part_of	UBERON 0002021
UBERON 0006092	HRA ccf_part_of	UBERON 0002021
UBERON 0014608	HRA ccf_part_of	UBERON 0002021
UBERON 0002943	HRA ccf_part_of	UBERON 0002021
UBERON 0002902	HRA ccf_part_of	UBERON 0002021
HRA temp-occipitotemporal-fusiform-gyrus-occipital-part	HRA ccf_part_of	UBERON 0002021
UBERON 0003529	HRA ccf_part_of	UBERON 0018227
UBERON 0001296	HRA ccf_part_of	HRA temp-central-posterior-fundus-of-uterus
UBERON 0015173	HRA ccf_part_of	HRA temp-central-posterior-fundus-of-uterus
UBERON 0001297	HRA ccf_part_of	HRA temp-central-posterior-fundus-of-uterus
UBERON 0001295	HRA ccf_part_of	HRA temp-central-posterior-fundus-of-uterus
FMA 53315	HRA ccf_part_of	FMA 53307
FMA 53316	HRA ccf_part_of	FMA 53307
FMA 53314	HRA ccf_part_of	FMA 53307
UBERON 0001229	HRA ccf_part_of	UBERON 0001285
UBERON 0001231	HRA ccf_part_of	UBERON 0001285
UBERON 0000947	HRA ccf_part_of	UBERON 0002084
FMA 3902	HRA ccf_part_of	UBERON 0002084
FMA 4712	HRA ccf_part_of	UBERON 0002084
FMA 3860	HRA ccf_part_of	UBERON 0002084
UBERON 0001982	HRA ccf_part_of	UBERON 0002084
UBERON 0001979	HRA ccf_part_of	UBERON 0002084
FMA 3835	HRA ccf_part_of	UBERON 0002084
FMA 4708	HRA ccf_part_of	UBERON 0002084
UBERON 0006566	HRA ccf_part_of	UBERON 0002084
UBERON 0002049	HRA ccf_part_of	UBERON 0002084
UBERON 0010234	HRA ccf_part_of	HRA temp-longitudinal-pharyngeal-muscle
UBERON 0008804	HRA ccf_part_of	HRA temp-longitudinal-pharyngeal-muscle
UBERON 0010937	HRA ccf_part_of	HRA temp-longitudinal-pharyngeal-muscle
FMA 20966	HRA ccf_part_of	UBERON 0001311
UBERON 0001308	HRA ccf_part_of	UBERON 0001191
UBERON 0001309	HRA ccf_part_of	UBERON 0001191
UBERON 0009644	HRA ccf_part_of	UBERON 0003571
UBERON 0003617	HRA ccf_part_of	UBERON 0003571
HRA temp-mucosa-of-fallopian-tube-isthmus	HRA ccf_part_of	HRA temp-plica-of-fallopian-tube-isthmus
HRA temp-corpus-luteum-granulosa-lutein-layer	HRA ccf_part_of	UBERON 0002512
HRA temp-corpus-luteum-granulosa-theca-layer	HRA ccf_part_of	UBERON 0002512
UBERON 0001414	HRA ccf_part_of	UBERON 0001411
FMA 67977	HRA ccf_part_of	UBERON 0001411
FMA 22967	HRA ccf_part_of	UBERON 0001411
HRA temp-tibalis-posterior-muscle	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
HRA temp-flexor-digitorum-longus-muscle	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
HRA temp-plantaris-muscle	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
UBERON 0001388	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
UBERON 0001389	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
UBERON 0001392	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
UBERON 0001391	HRA ccf_part_of	HRA temp-posterior-compartment-of-leg-muscle
UBERON 0001684	HRA ccf_part_of	UBERON 0008895
UBERON 0001680	HRA ccf_part_of	UBERON 0008895
UBERON 0002396	HRA ccf_part_of	UBERON 0008895
UBERON 0005922	HRA ccf_part_of	UBERON 0008895
UBERON 0001683	HRA ccf_part_of	UBERON 0008895
UBERON 0002397	HRA ccf_part_of	UBERON 0008895
UBERON 0001682	HRA ccf_part_of	UBERON 0008895
UBERON 0001681	HRA ccf_part_of	UBERON 0008895
FMA 79972	HRA ccf_part_of	FMA 44724
FMA 44764	HRA ccf_part_of	FMA 44724
FMA 44763	HRA ccf_part_of	FMA 44724
FMA 79971	HRA ccf_part_of	FMA 44724
FMA 50802	HRA ccf_part_of	FMA 50803
UBERON 0001306	HRA ccf_part_of	HRA temp-cumulus-oophorus-oocyte-complex
FMA 50800	HRA ccf_part_of	UBERON 0007156
FMA 50855	HRA ccf_part_of	UBERON 0007156
